Hash,Name,Category Name,Year,File,Resolution,Language,Subtitled,URL,Image,Adult,Genre,Overview,Original Title,Original Language,Release Date,Popularity,Certification Average,Certification Category,Published Date
ebc767d532,Idiocracia,PELICULAS,2006,Idiocracy.2006.1080p.WEBRip.sub.mp4,1080p,Desconocido,true,https://www.innovatv.store/contenido/PELICULAS/Idiocracy/Idiocracy.2006.1080p.WEBRip.sub.mp4,https://image.tmdb.org/t/p/original/q7sn0A3BkBxvzdwVFOGmJGE2vF8.jpg,false,"Comedia,Ciencia ficción,Aventura","Tras un experimento militar fallido, el oficial Joe Bawers y la prostituta Rita despiertan quinientos años adelante en el futuro, en un mundo distópico en el que la selección natural ha favorecido a los más idiotas, debido a que se reproducen más. Esto ha resultado en una humanidad estúpida e ignorante, de modo que Joe descubre que es el hombre más inteligente del planeta. Pronto se convierte en un cercano consejero del Presidente de los Estados Unidos, el excéntrico Camacho.",Idiocracy,en,2006-09-01,4.859,15,13+,2025-03-14T16:51:23.014Z
414990a98e,¿Qué hizo Jennifer?,PELICULAS,2024,What.Jennifer.Did.2024.1080p.WEBRip.Dual.Latino.mp4,1080p,latino,false,https://www.innovatv.store/contenido/PELICULAS/What Jennifer/What.Jennifer.Did.2024.1080p.WEBRip.Dual.Latino.mp4,https://image.tmdb.org/t/p/original/r3PJPXuSArGK8tM6lBUyPUTtIbJ.jpg,false,"Documental,Crimen","Cuando Jennifer Pan llama a emergencias para informar de que han disparado a sus padres, se convierte en el foco de un caso criminal del que resulta imposible apartar la vista.",What Jennifer Did,en,2024-04-09,3.598,12,10+,2025-03-14T16:51:24.873Z
414990a98e,¿Qué hizo Jennifer?,PELICULAS,2024,What.Jennifer.Did.2024.1080p.WEBRip.sub.mp4,1080p,Desconocido,true,https://www.innovatv.store/contenido/PELICULAS/What Jennifer/What.Jennifer.Did.2024.1080p.WEBRip.sub.mp4,https://image.tmdb.org/t/p/original/r3PJPXuSArGK8tM6lBUyPUTtIbJ.jpg,false,"Documental,Crimen","Cuando Jennifer Pan llama a emergencias para informar de que han disparado a sus padres, se convierte en el foco de un caso criminal del que resulta imposible apartar la vista.",What Jennifer Did,en,2024-04-09,3.598,12,10+,2025-03-14T16:51:24.873Z
cf58224ff9,Apartment 7A,PELICULAS,2024,Apartment.7A.2024.1080p.WEBRip.Dual.Latino.mp4,1080p,latino,false,https://www.innovatv.store/contenido/PELICULAS/Apartment/Apartment.7A.2024.1080p.WEBRip.Dual.Latino.mp4,https://image.tmdb.org/t/p/original/uipHKJHY1nNEQyprXjfNzH0GIOF.jpg,false,"Terror,Suspense","Una joven bailarina en apuros se ve arrastrada por fuerzas oscuras cuando una peculiar pareja de ancianos con buenos contactos le promete una oportunidad de alcanzar la fama. Año 1965, Nueva York. ¿Qué sucedió en el apartamento antes de que Rosemary llegara a vivir? Una bailarina en dificultades es arrastrada a fuerzas oscuras por una pareja extraña que le promete la fama. Precuela de ""La semilla del diablo"".",Apartment 7A,en,2024-09-20,3.702,16,16+,2025-03-14T16:51:26.769Z
cf58224ff9,Apartment 7A,PELICULAS,2024,Apartment.7A.2024.1080p.WEBRip.sub.mp4,1080p,Desconocido,true,https://www.innovatv.store/contenido/PELICULAS/Apartment/Apartment.7A.2024.1080p.WEBRip.sub.mp4,https://image.tmdb.org/t/p/original/uipHKJHY1nNEQyprXjfNzH0GIOF.jpg,false,"Terror,Suspense","Una joven bailarina en apuros se ve arrastrada por fuerzas oscuras cuando una peculiar pareja de ancianos con buenos contactos le promete una oportunidad de alcanzar la fama. Año 1965, Nueva York. ¿Qué sucedió en el apartamento antes de que Rosemary llegara a vivir? Una bailarina en dificultades es arrastrada a fuerzas oscuras por una pareja extraña que le promete la fama. Precuela de ""La semilla del diablo"".",Apartment 7A,en,2024-09-20,3.702,16,16+,2025-03-14T16:51:26.769Z
1365f1cda0,Diabólica,PELICULAS,2024,Parano-IA (2024) WEB-DL 1080p Latino.mp4,1080p,latino,false,https://www.innovatv.store/contenido/PELICULAS/Parano iA/Parano-IA (2024) WEB-DL 1080p Latino.mp4,https://image.tmdb.org/t/p/original/gUREuXCnJLVHsvKXDH9fgIcfM6e.jpg,false,"Terror,Ciencia ficción,Suspense","La familia de Curtis es seleccionada para probar un nuevo dispositivo para el hogar: un asistente digital llamado AIA. AIA aprende los comportamientos de la familia y comienza a anticipar sus necesidades. Y puede asegurarse de que nada, ni nadie, se interponga en el camino de su familia.",Afraid,en,2024-08-28,3.726,13,10+,2025-03-14T16:51:28.685Z
1365f1cda0,Diabólica,PELICULAS,2024,Parano-IA (2024) WEB-DL 1080p sub.mp4,1080p,Desconocido,true,https://www.innovatv.store/contenido/PELICULAS/Parano iA/Parano-IA (2024) WEB-DL 1080p sub.mp4,https://image.tmdb.org/t/p/original/gUREuXCnJLVHsvKXDH9fgIcfM6e.jpg,false,"Terror,Ciencia ficción,Suspense","La familia de Curtis es seleccionada para probar un nuevo dispositivo para el hogar: un asistente digital llamado AIA. AIA aprende los comportamientos de la familia y comienza a anticipar sus necesidades. Y puede asegurarse de que nada, ni nadie, se interponga en el camino de su familia.",Afraid,en,2024-08-28,3.726,13,10+,2025-03-14T16:51:28.685Z
58e74ad616,El secreto de la isla de las focas,PELICULAS,1994,The.Secret.of.Roan.Inish.1994.1080p.WEBR.Latino.mp4,1080p,latino,false,https://www.innovatv.store/contenido/PELICULAS/The Secret of Roan Inish/The.Secret.of.Roan.Inish.1994.1080p.WEBR.Latino.mp4,https://image.tmdb.org/t/p/original/jjYHAhscWp3uWutHSvFaLC3vEEW.jpg,false,"Aventura,Fantasía,Familia,Drama","Fiona, una niña de diez años que se ha quedado huérfana, se va a vivir con sus abuelos a la costa oeste de Irlanda. Desde su casa se divisa la lejana ""isla de las focas humanas"". El abuelo le cuenta a Fiona cómo perdió a su hermano Jamie: su cuna fue arrebatada por una ola y transportada mar adentro. El primo de Fiona se hace eco de los rumores según los cuales Jamie sigue navegando en la cuna en torno a la isla. Una hermosa leyenda sobre las focas podría ayudarles a encontrar al pequeño Jamie.",The Secret of Roan Inish,en,1994-05-14,3.106,7,7+,2025-03-14T16:51:31.914Z
58e74ad616,El secreto de la isla de las focas,PELICULAS,1994,The.Secret.of.Roan.Inish.1994.1080p.WEBRip.sub.mp4,1080p,Desconocido,true,https://www.innovatv.store/contenido/PELICULAS/The Secret of Roan Inish/The.Secret.of.Roan.Inish.1994.1080p.WEBRip.sub.mp4,https://image.tmdb.org/t/p/original/jjYHAhscWp3uWutHSvFaLC3vEEW.jpg,false,"Aventura,Fantasía,Familia,Drama","Fiona, una niña de diez años que se ha quedado huérfana, se va a vivir con sus abuelos a la costa oeste de Irlanda. Desde su casa se divisa la lejana ""isla de las focas humanas"". El abuelo le cuenta a Fiona cómo perdió a su hermano Jamie: su cuna fue arrebatada por una ola y transportada mar adentro. El primo de Fiona se hace eco de los rumores según los cuales Jamie sigue navegando en la cuna en torno a la isla. Una hermosa leyenda sobre las focas podría ayudarles a encontrar al pequeño Jamie.",The Secret of Roan Inish,en,1994-05-14,3.106,7,7+,2025-03-14T16:51:31.914Z
fa5193963f,Ovejas y lobos,PELICULAS,2024,Lobos (2024) WEB-DL 1080p Latino.mp4,1080p,latino,false,https://www.innovatv.store/contenido/PELICULAS/Lobos/Lobos (2024) WEB-DL 1080p Latino.mp4,https://image.tmdb.org/t/p/original/aNwpxtUcyTPokmuYpmhVI0dkvqI.jpg,false,Drama,"El mundo de una madre se hace añicos cuando su hijo desaparece sin dejar rastro. Ambientada en el apogeo del conflicto armado peruano, ""Ovejas y Lobos"" sigue la búsqueda llena de suspense de una madre a través del peligroso, vasto e implacable paisaje que refleja su misión aparentemente insuperable.",Ovejas y lobos,qu,2024-02-02,0.062,,Desconocido,2025-03-14T16:51:33.952Z
fa5193963f,Ovejas y lobos,PELICULAS,2024,Lobos (2024) WEB-DL 1080p SUB.mp4,1080p,Desconocido,true,https://www.innovatv.store/contenido/PELICULAS/Lobos/Lobos (2024) WEB-DL 1080p SUB.mp4,https://image.tmdb.org/t/p/original/aNwpxtUcyTPokmuYpmhVI0dkvqI.jpg,false,Drama,"El mundo de una madre se hace añicos cuando su hijo desaparece sin dejar rastro. Ambientada en el apogeo del conflicto armado peruano, ""Ovejas y Lobos"" sigue la búsqueda llena de suspense de una madre a través del peligroso, vasto e implacable paisaje que refleja su misión aparentemente insuperable.",Ovejas y lobos,qu,2024-02-02,0.062,,Desconocido,2025-03-14T16:51:33.952Z
a65398857b,Rez Ball,PELICULAS,2024,Rez Ball (2024) WEB-DL 1080p Latino.mp4,1080p,latino,false,https://www.innovatv.store/contenido/PELICULAS/Rez Ball/Rez Ball (2024) WEB-DL 1080p Latino.mp4,https://image.tmdb.org/t/p/original/5MKpjuiCTk8nYnsUf5QegiPKEDh.jpg,false,Drama,Un equipo de baloncesto de instituto con raíces en la cultura nativa americana pierde a su mejor jugador y debe permanecer unido para llegar al campeonato estatal.,Rez Ball,en,2024-09-08,2.349,13,10+,2025-03-14T16:51:35.872Z
a65398857b,Rez Ball,PELICULAS,2024,Rez Ball (2024) WEB-DL 1080p SUB.mp4,1080p,Desconocido,true,https://www.innovatv.store/contenido/PELICULAS/Rez Ball/Rez Ball (2024) WEB-DL 1080p SUB.mp4,https://image.tmdb.org/t/p/original/5MKpjuiCTk8nYnsUf5QegiPKEDh.jpg,false,Drama,Un equipo de baloncesto de instituto con raíces en la cultura nativa americana pierde a su mejor jugador y debe permanecer unido para llegar al campeonato estatal.,Rez Ball,en,2024-09-08,2.349,13,10+,2025-03-14T16:51:35.872Z
bf00ca76b8,Un auténtico caballero,PELICULAS,2024,Un auténtico caballero (2024) WEB-DL 1080p Latino.mp4,1080p,latino,false,https://www.innovatv.store/contenido/PELICULAS/Tam Bir Centilmen/Un auténtico caballero (2024) WEB-DL 1080p Latino.mp4,https://image.tmdb.org/t/p/original/dCMSCNy8kGerF1Dw4woWUP6ltxR.jpg,false,"Romance,Drama",La vida de un cautivador gigoló se pone patas arriba cuando se enamora y se ve obligado a descubrir qué es lo que realmente quiere y lo que necesita.,Tam Bir Centilmen,tr,2024-09-25,1.479,16,13+,2025-03-14T16:51:37.752Z
bf00ca76b8,Un auténtico caballero,PELICULAS,2024,Un auténtico caballero (2024) WEB-DL 1080p sub.mp4,1080p,Desconocido,true,https://www.innovatv.store/contenido/PELICULAS/Tam Bir Centilmen/Un auténtico caballero (2024) WEB-DL 1080p sub.mp4,https://image.tmdb.org/t/p/original/dCMSCNy8kGerF1Dw4woWUP6ltxR.jpg,false,"Romance,Drama",La vida de un cautivador gigoló se pone patas arriba cuando se enamora y se ve obligado a descubrir qué es lo que realmente quiere y lo que necesita.,Tam Bir Centilmen,tr,2024-09-25,1.479,16,13+,2025-03-14T16:51:37.752Z
fa9061f9ba,Bangkok Breaking Fa Narok Mueang Thewada,PELICULAS,2024,Corrupción en Bangkok Entre el cielo y el infierno (2024) WEB-DL 1080p lat.mp4,1080p,Desconocido,false,https://www.innovatv.store/contenido/PELICULAS/Bangkok Breaking Fa Narok Mueang Thewada/Corrupción en Bangkok Entre el cielo y el infierno (2024) WEB-DL 1080p lat.mp4,,,,,,,,,,,
fa9061f9ba,Bangkok Breaking Fa Narok Mueang Thewada,PELICULAS,2024,Corrupción en Bangkok Entre el cielo y el infierno (2024) WEB-DL 1080p sub.mp4,1080p,Desconocido,true,https://www.innovatv.store/contenido/PELICULAS/Bangkok Breaking Fa Narok Mueang Thewada/Corrupción en Bangkok Entre el cielo y el infierno (2024) WEB-DL 1080p sub.mp4,,,,,,,,,,,
c5bf795bfb,Fracture,PELICULAS,2007,19407.Fracture.2007.1080p.BluRay.Dual.Latino (1).mp4,1080p,latino,false,https://www.innovatv.store/contenido/PELICULAS/Fracture/19407.Fracture.2007.1080p.BluRay.Dual.Latino (1).mp4,https://image.tmdb.org/t/p/original/qNen8x5gaikjIg9CFihgxYcJwQe.jpg,false,Suspense,"Willy Beachum es un joven y ambicioso fiscal cuya carrera está empezando a despegar. Por otra parte, Ted Crawford es un ingeniero de mediana edad que acaba de disparar a su mujer a sangre fría. El destino querrá que ambos hombres se encuentren cara a cara en un camino de destino inescrutable. Crawford resulta ser tan complejo e impredecible como el crimen que ha cometido y, así, mientras el caso perfecto de Willy comienza a desmoronarse, el futuro del joven fiscal parece destruirse con él.",Fracture,en,2007-04-19,3.571,14,13+,2025-03-14T16:51:51.229Z
c5bf795bfb,Fracture,PELICULAS,2007,19407.Fracture.2007.1080p.BluRay.sub.mp4,1080p,Desconocido,true,https://www.innovatv.store/contenido/PELICULAS/Fracture/19407.Fracture.2007.1080p.BluRay.sub.mp4,https://image.tmdb.org/t/p/original/qNen8x5gaikjIg9CFihgxYcJwQe.jpg,false,Suspense,"Willy Beachum es un joven y ambicioso fiscal cuya carrera está empezando a despegar. Por otra parte, Ted Crawford es un ingeniero de mediana edad que acaba de disparar a su mujer a sangre fría. El destino querrá que ambos hombres se encuentren cara a cara en un camino de destino inescrutable. Crawford resulta ser tan complejo e impredecible como el crimen que ha cometido y, así, mientras el caso perfecto de Willy comienza a desmoronarse, el futuro del joven fiscal parece destruirse con él.",Fracture,en,2007-04-19,3.571,14,13+,2025-03-14T16:51:51.229Z
262f34cd51,"Esme, My Love",PELICULAS,2022,Mi Querida Esme (2022) 1080p WEB-DL Latino.mp4,1080p,latino,false,https://www.innovatv.store/contenido/PELICULAS/Esme My Love/Mi Querida Esme (2022) 1080p WEB-DL Latino.mp4,https://image.tmdb.org/t/p/original/35uJJy06SbmLWDcINfzjh0IXcTF.jpg,false,"Drama,Suspense,Terror",,"Esme, My Love",en,2023-06-02,0.74,14,13+,2025-03-14T16:51:53.124Z
262f34cd51,"Esme, My Love",PELICULAS,2022,Mi Querida Esme (2022) 1080p WEB-DL sub.mp4,1080p,Desconocido,true,https://www.innovatv.store/contenido/PELICULAS/Esme My Love/Mi Querida Esme (2022) 1080p WEB-DL sub.mp4,https://image.tmdb.org/t/p/original/35uJJy06SbmLWDcINfzjh0IXcTF.jpg,false,"Drama,Suspense,Terror",,"Esme, My Love",en,2023-06-02,0.74,14,13+,2025-03-14T16:51:53.124Z
0bcbc61349,Молочная девочка,PELICULAS,2021,La Pastelera (2021) 1080p WEB-DL Latino.mp4,1080p,latino,false,https://www.innovatv.store/contenido/PELICULAS/La Pastelera/La Pastelera (2021) 1080p WEB-DL Latino.mp4,https://image.tmdb.org/t/p/original/AncWOJSNAkGzpFGAzTFEhscKPep.jpg,false,Drama,,Молочная девочка,kk,2021-08-10,0.264,12,10+,2025-03-14T16:51:55.038Z
0bcbc61349,Молочная девочка,PELICULAS,2021,La Pastelera (2021) 1080p WEB-DL sub.mp4,1080p,Desconocido,true,https://www.innovatv.store/contenido/PELICULAS/La Pastelera/La Pastelera (2021) 1080p WEB-DL sub.mp4,https://image.tmdb.org/t/p/original/AncWOJSNAkGzpFGAzTFEhscKPep.jpg,false,Drama,,Молочная девочка,kk,2021-08-10,0.264,12,10+,2025-03-14T16:51:55.038Z
84cd37607b,Rozwodnicy,PELICULAS,2024,Divorciados (2024) WEB-DL 1080p Latino.mp4,1080p,latino,false,https://www.innovatv.store/contenido/PELICULAS/Rozwodnicy/Divorciados (2024) WEB-DL 1080p Latino.mp4,,,,,,,,,,,
84cd37607b,Rozwodnicy,PELICULAS,2024,Divorciados (2024) WEB-DL 1080p sub.mp4,1080p,Desconocido,true,https://www.innovatv.store/contenido/PELICULAS/Rozwodnicy/Divorciados (2024) WEB-DL 1080p sub.mp4,,,,,,,,,,,
159881df5b,Teściowie,PELICULAS,2021,La Fiesta de Casamiento (2021) 1080p WEB-DL Latino.mp4,1080p,latino,false,https://www.innovatv.store/contenido/PELICULAS/Tesciowie/La Fiesta de Casamiento (2021) 1080p WEB-DL Latino.mp4,https://image.tmdb.org/t/p/original/vC1uutgdYFfT3890AvNgIDjdZxv.jpg,false,Comedia,,Teściowie,pl,2021-09-10,1.922,13,13+,2025-03-14T16:52:05.747Z
159881df5b,Teściowie,PELICULAS,2021,La Fiesta de Casamiento (2021) 1080p WEB-DL sub.mp4,1080p,Desconocido,true,https://www.innovatv.store/contenido/PELICULAS/Tesciowie/La Fiesta de Casamiento (2021) 1080p WEB-DL sub.mp4,https://image.tmdb.org/t/p/original/vC1uutgdYFfT3890AvNgIDjdZxv.jpg,false,Comedia,,Teściowie,pl,2021-09-10,1.922,13,13+,2025-03-14T16:52:05.747Z
b3381383b7,Link,PELICULAS,1986,Link.1986.REMASTERED.1080p.BluRay.mp4,1080p,Desconocido,false,https://www.innovatv.store/contenido/PELICULAS/Link/Link.1986.REMASTERED.1080p.BluRay.mp4,https://image.tmdb.org/t/p/original/t5jQOHK9ZsxtDG8Pjah4j6ogFvP.jpg,false,"Terror,Suspense","El excéntrico zoólogo Dr. Phillip (Terence Stamp) contrata a la estudiante Jane (Elisabeth Shue) como ayudante en su mansión, aislada al borde de un acantilado. El doctor vive con tres chimpancés con los que realiza un estudio sobre la inteligencia de los primates. Cuando Jane se traslada al caserón comienzan a suceder cosas extrañas. Los monos se comportan de un modo siniestro, especialmente uno llamado Link.",Link,en,1986-02-26,3.53,15,13+,2025-03-14T16:52:07.633Z
9791bd0329,Los amantes pasajeros,PELICULAS,2013,Los.amantes.pasajeros.2013.1080p.BluRay.lat.mp4,1080p,Desconocido,false,https://www.innovatv.store/contenido/PELICULAS/Los amantes pasajeros/Los.amantes.pasajeros.2013.1080p.BluRay.lat.mp4,https://image.tmdb.org/t/p/original/sQSHPwWlqW9AJEac6sakeIhrMZx.jpg,false,Comedia,"Un grupo de pasajeros viajan en avión a Ciudad de México. Sin embargo, un severo problema en el vuelo provoca que todos ellos sientan que su muerte se acerca, de ahí que saquen a relucir diversos aspectos de sus vidas. Comedia coral y picante ambientada a bordo de un avión cuya tripulación es un tanto excéntrica.",Los amantes pasajeros,es,2013-03-08,3.533,15,13+,2025-03-14T16:52:09.730Z
4615045b48,Mátalos a todos 2,PELICULAS,2024,Sed de venganza 2 (2024) 1080p WEB-DL Latino.mp4,1080p,latino,false,https://www.innovatv.store/contenido/PELICULAS/Kill Em All 2/Sed de venganza 2 (2024) 1080p WEB-DL Latino.mp4,https://image.tmdb.org/t/p/original/s5KZqIvyjwKpTRESCVrVGkT1JX3.jpg,false,"Acción,Crimen,Suspense","Philip y Suzanne, ahora agentes asociados por la CIA, se dirigen a Europa en una nueva misión.",Kill 'em All 2,en,2024-09-24,3.675,16,13+,2025-03-14T16:52:11.491Z
4615045b48,Mátalos a todos 2,PELICULAS,2024,Sed de venganza 2 (2024) 1080p WEB-DL SUB.mp4,1080p,Desconocido,true,https://www.innovatv.store/contenido/PELICULAS/Kill Em All 2/Sed de venganza 2 (2024) 1080p WEB-DL SUB.mp4,https://image.tmdb.org/t/p/original/s5KZqIvyjwKpTRESCVrVGkT1JX3.jpg,false,"Acción,Crimen,Suspense","Philip y Suzanne, ahora agentes asociados por la CIA, se dirigen a Europa en una nueva misión.",Kill 'em All 2,en,2024-09-24,3.675,16,13+,2025-03-14T16:52:11.491Z
19f66b3e72,En la playa de Chesil,PELICULAS,2017,On.Chesil.Beach.2017.1080p.BluRay.Dual.Latino.mp4,1080p,latino,false,https://www.innovatv.store/contenido/PELICULAS/On Chesil Beach/On.Chesil.Beach.2017.1080p.BluRay.Dual.Latino.mp4,https://image.tmdb.org/t/p/original/5MO4TvY9qa6MUAfhxJr5xCgGOEg.jpg,false,"Drama,Romance","En 1962, en Inglaterra, una joven pareja encuentra su romance idílico colisionando con los problemas de la libertad sexual y la presión social, lo que lleva a una noche de bodas incómoda y fatídica.",On Chesil Beach,en,2018-01-19,3.537,13,10+,2025-03-14T16:52:14.085Z
19f66b3e72,En la playa de Chesil,PELICULAS,2017,On.Chesil.Beach.2017.1080p.BluRay.SUB.mp4,1080p,Desconocido,true,https://www.innovatv.store/contenido/PELICULAS/On Chesil Beach/On.Chesil.Beach.2017.1080p.BluRay.SUB.mp4,https://image.tmdb.org/t/p/original/5MO4TvY9qa6MUAfhxJr5xCgGOEg.jpg,false,"Drama,Romance","En 1962, en Inglaterra, una joven pareja encuentra su romance idílico colisionando con los problemas de la libertad sexual y la presión social, lo que lleva a una noche de bodas incómoda y fatídica.",On Chesil Beach,en,2018-01-19,3.537,13,10+,2025-03-14T16:52:14.085Z
39126f08a1,Entre los Templos,PELICULAS,2024,Between.The.Temples.2024.1080p.WEBRip.mp4,1080p,Desconocido,false,https://www.innovatv.store/contenido/PELICULAS/Between The Temples/Between.The.Temples.2024.1080p.WEBRip.mp4,https://image.tmdb.org/t/p/original/iOVe3xoJDIdMMYvCy18a4TlDIOK.jpg,false,"Comedia,Drama",Un cantor de sinagoga en crisis de fe se encuentra con su mundo patas arriba cuando su profesora de música de la escuela primaria vuelve a entrar en su vida como su estudiante adulta de Bat Mitzvah.,Between the Temples,en,2024-08-22,1.524,16,16+,2025-03-14T16:52:15.937Z
